poly_id	arm	bucket	sys	residual_sign	median_oof_residual	oof_residual_spread	ridge_seed_20260711_residual	ridge_seed_20260712_residual	hist_seed_20260711_residual	hist_seed_20260712_residual	ridge_leave_bucket_out_residual	hist_leave_bucket_out_residual	leave_bucket_out_sign_agrees
194ba2cf4fa66e73547ea1603a5cbc3a4e52a23417cfa18a5522ea029e23f0bc	product_exact_summary	product-4x5	0.5620090385029567	positive	0.15538893470227014	0.1494433402008556	0.22587675421802078	0.22590569584897596	0.07646235564812037	0.0849011151865195	0.22576573653519583	0.08619410026354207	True
1b3c79e5e0ba915f81296107d6ae46dc1e4e02ca2960a2a607dc010b00d6178a	product_exact_summary	product-4x5	0.7338502266585557	positive	0.24448501294386316	0.22246781053372366	0.35091413943608507	0.353284553496477	0.13805588645164124	0.13081674296275336	0.35386787574437034	0.14619409835385522	True
1c74bd94fe04967863281717a90df846f92d8dc17adabe7490f9257d2ba54571	product_exact_summary	product-4x5	0.7405139041716978	positive	0.1975452070880477	0.2058275245372327	0.2967571549578572	0.2981916858608407	0.09236416132360803	0.09833325921823821	0.29940472633441895	0.11060559224977806	True
1c8d3a30b19f0db33b212020e055fed6fba290abf6c2b095eab6da3b955086c2	product_exact_summary	product-4x5	0.0708897676202701	negative	-0.13852651322790216	0.212202537424027	-0.23858563352407913	-0.2502639405307576	-0.0384673929317252	-0.03806140310673062	-0.24762294702320742	-0.03620759306483878	True
1cd43700a459f40f523aee2dd86be4b49e8885029207db034e440660c61abe21	product_exact_summary	product-4x5	0.13486590275512553	negative	-0.12073666918162088	0.16094220190385977	-0.19582954599033206	-0.20591257869671872	-0.04564379237290969	-0.04497037679285895	-0.2034237661358059	-0.040608086379031655	True
1d679f47121999f1a02200049e8fd0ff9b8be0031bbc9d5d13cf16964b9c0249	product_exact_summary	product-4x5	0.5586789802779948	positive	0.151290708729039	0.19260494234044212	0.24307554723904312	0.24627812163410434	0.05950587021903486	0.05367317929366222	0.24556327023279045	0.08200033087471559	True
1d7ec8aa7b1df083c4804a522adae3eff27b83255a70e408fd1abfb986302e2f	product_exact_summary	product-4x5	0.1931643659499227	negative	-0.14627839674475862	0.23667768557227184	-0.25477063023055296	-0.254465673187786	-0.0380911203017312	-0.018092944658281124	-0.2516078930136379	-0.009726905297824967	True
1dd53d6c64771d5f2679e5f82ddd0f1cbcd702294c0118cd24c23513899060ef	product_exact_summary	product-4x5	0.7047861273551306	positive	0.1879673844650111	0.14400253840368094	0.2494374796664881	0.2534397078197279	0.10943716941604698	0.1264972892635341	0.2541410361401597	0.13318206217626316	True
1f1fc0c15f1d5a96949cdc4dfe830290e2f44b8f8be2a13ae50a527c4f0c6847	product_exact_summary	product-4x5	0.7620843039706073	positive	0.19928839024949907	0.19893507749757966	0.2872391182865509	0.2871575621867867	0.08830404078897125	0.11141921831221147	0.28985154671768654	0.12396411270371022	True
205d2e8f4b04e311f8e00ebbc212d0c419564c89f4f596f2e96e3df1a6035a96	product_exact_summary	product-4x5	0.269468537003122	negative	-0.13566682643815095	0.08220643050929716	-0.17335769152182418	-0.1738721474035635	-0.09166571689426634	-0.09797596135447773	-0.17283300130114787	-0.09462741017607557	True
