capacity_source	facet_count	rows	label	sys_threshold	feature	mathematical_quantity	spearman_with_sys	feature_tail_rule	target_feature_mean	rest_feature_mean	positives	selected	hits	base_rate	precision	recall	enrichment
random_product_sample	9	2048	top_one_percent	0.7360053586626809	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9678468078084131	lowest_15_percent	11.128410108230343	24.918940834397578	21	308	21	0.01025390625	0.06818181818181818	1.0	6.649350649350649
random_product_sample	7	1024	top_one_percent	0.6233418842980923	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9611754233423931	lowest_15_percent	2.086128489884214	7.593201881210005	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_product_sample	9	2048	top_one_percent	0.7360053586626809	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9594307198322047	lowest_15_percent	0.39474429200385286	0.894652134469458	21	308	21	0.01025390625	0.06818181818181818	1.0	6.649350649350649
random_sample	8	512	top_one_percent	0.6860007855295533	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9489128428949085	lowest_15_percent	14.565456588293586	45.2262987744213	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_sample	8	512	top_one_percent	0.6860007855295533	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9487826658541331	lowest_15_percent	0.579034830637427	1.7950734578132927	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_sample	5	512	top_one_percent	0.552804678653608	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.945654393546652	lowest_15_percent	2.7695236657827227	11.199084247464928	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_product_sample	7	1024	top_one_percent	0.6233418842980923	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9446271278878476	lowest_15_percent	1.5702354124719022	5.809630977192098	11	154	11	0.0107421875	0.07142857142857142	1.0	6.649350649350649
random_sample	5	512	top_one_percent	0.552804678653608	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9445183842883464	lowest_15_percent	3.2774498014839164	13.41775501891533	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_sample	9	512	top_one_percent	0.6734386267406084	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.933354004302995	lowest_15_percent	14.117409348949536	25.37689159211958	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_product_sample	8	2048	top_one_percent	0.7100768401267551	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9314586831754288	lowest_15_percent	1.6241298231942065	6.180100555534913	21	308	21	0.01025390625	0.06818181818181818	1.0	6.649350649350649
random_sample	6	512	top_one_percent	0.6053907199166203	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9266302170952495	lowest_15_percent	2.701493976676178	9.75774744312199	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_sample	9	512	top_one_percent	0.6734386267406084	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9260776799304197	lowest_15_percent	0.47332900345441503	0.8320994411714671	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_sample	7	512	top_one_percent	0.6732769603218991	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9095629878062736	lowest_15_percent	2.149697235458486	7.509825782570608	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_product_sample	8	2048	top_one_percent	0.7100768401267551	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9067933681785152	lowest_15_percent	1.2046245538229818	4.394682797354166	21	308	21	0.01025390625	0.06818181818181818	1.0	6.649350649350649
random_sample	8	512	top_one_percent	0.6860007855295533	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9058617934676875	lowest_15_percent	1.6580725052629042	11.699169414968278	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_product_sample	9	2048	top_one_percent	0.7360053586626809	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9050627073236306	lowest_15_percent	1.4370402555227548	4.742682237767098	21	308	21	0.01025390625	0.06818181818181818	1.0	6.649350649350649
random_sample	10	512	top_one_percent	0.7452045217693715	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8966896765315114	lowest_15_percent	0.3766575122086871	0.5904479544603706	6	77	6	0.01171875	0.07792207792207792	1.0	6.649350649350649
random_product_sample	10	2048	top_one_percent	0.7661623726851504	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9353260760600451	lowest_15_percent	10.573632495144343	19.55896547527757	21	308	20	0.01025390625	0.06493506493506493	0.9523809523809523	6.332714904143475
random_product_sample	10	2048	top_one_percent	0.7661623726851504	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8516807672849638	lowest_15_percent	1.166184297024896	3.491737928403629	21	308	20	0.01025390625	0.06493506493506493	0.9523809523809523	6.332714904143475
random_product_sample	10	2048	top_one_percent	0.7661623726851504	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9328361780439147	lowest_15_percent	0.3051320183017518	0.5675888058738827	21	308	19	0.01025390625	0.06168831168831169	0.9047619047619048	6.016079158936302
random_sample	7	512	top_one_percent	0.6732769603218991	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9614289719733122	lowest_15_percent	14.96257554695403	31.660012388887004	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_sample	7	512	top_one_percent	0.6732769603218991	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9596891057552557	lowest_15_percent	0.7801924879456159	1.617533337777712	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_sample	6	512	top_one_percent	0.6053907199166203	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9329916364827594	lowest_15_percent	2.1370769513673644	7.460495941495214	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_sample	8	512	top_one_percent	0.6860007855295533	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9178050899222944	lowest_15_percent	1.2884176849208508	6.380314881900043	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_sample	10	512	top_one_percent	0.7452045217693715	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9032457356290269	lowest_15_percent	13.810606536694166	21.30856040523668	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_sample	11	512	top_one_percent	0.7003930316589259	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8644884721793067	lowest_15_percent	14.55370727071886	21.37001327426855	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_sample	11	512	top_one_percent	0.7003930316589259	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8564114159542693	lowest_15_percent	0.3488441265831526	0.5107831145875994	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_sample	10	512	top_one_percent	0.7452045217693715	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8408387192295808	lowest_15_percent	1.3452308499883554	3.4897529661873636	6	77	5	0.01171875	0.06493506493506493	0.8333333333333334	5.541125541125541
random_product_sample	9	2048	top_one_percent	0.7360053586626809	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8983304504981222	lowest_15_percent	1.0546490737834575	3.1807375460238334	21	308	17	0.01025390625	0.05519480519480519	0.8095238095238095	5.382807668521954
random_product_sample	11	1024	top_one_percent	0.7926715918074011	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9076726897217651	lowest_15_percent	0.2525088459353366	0.4003544849548227	11	154	8	0.0107421875	0.05194805194805195	0.7272727272727273	4.835891381345927
random_product_sample	11	1024	top_one_percent	0.7926715918074011	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.9076726897217651	lowest_15_percent	10.352862683348803	16.41453388314773	11	154	8	0.0107421875	0.05194805194805195	0.7272727272727273	4.835891381345927
random_product_sample	12	1024	top_one_percent	0.7953654853608568	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.87767912702954	lowest_15_percent	0.20670011492209187	0.2992906851322969	11	154	8	0.0107421875	0.05194805194805195	0.7272727272727273	4.835891381345927
random_product_sample	12	1024	top_one_percent	0.7953654853608568	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.87767912702954	lowest_15_percent	9.921605516260406	14.365952886350254	11	154	8	0.0107421875	0.05194805194805195	0.7272727272727273	4.835891381345927
random_product_sample	11	1024	top_one_percent	0.7926715918074011	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8224630525355838	lowest_15_percent	1.0435813248865073	2.6321764549719275	11	154	8	0.0107421875	0.05194805194805195	0.7272727272727273	4.835891381345927
random_product_sample	11	1024	top_one_percent	0.7926715918074011	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7581239829947785	lowest_15_percent	0.6522470715293285	1.1369828894110408	11	154	8	0.0107421875	0.05194805194805195	0.7272727272727273	4.835891381345927
random_product_sample	12	1024	top_one_percent	0.7953654853608568	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7570666887204062	lowest_15_percent	0.8882517419668198	2.045518385933712	11	154	8	0.0107421875	0.05194805194805195	0.7272727272727273	4.835891381345927
random_sample	9	512	top_one_percent	0.6734386267406084	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8694935827010448	lowest_15_percent	1.6805592877760798	4.906080921177945	6	77	4	0.01171875	0.05194805194805195	0.6666666666666666	4.432900432900433
random_sample	11	512	top_one_percent	0.7003930316589259	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8330879102722559	lowest_15_percent	1.387648259862399	3.3924595834919775	6	77	4	0.01171875	0.05194805194805195	0.6666666666666666	4.432900432900433
random_sample	11	512	top_one_percent	0.7003930316589259	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.756180995439512	lowest_15_percent	0.7702410655344863	1.364233203358459	6	77	4	0.01171875	0.05194805194805195	0.6666666666666666	4.432900432900433
random_product_sample	10	2048	top_one_percent	0.7661623726851504	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8596023200621773	lowest_15_percent	0.7978694777327465	1.9318979156767517	21	308	13	0.01025390625	0.04220779220779221	0.6190476190476191	4.116264687693259
random_sample	7	512	top_one_percent	0.6732769603218991	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.9097997383584532	lowest_15_percent	1.7249241129135386	5.021629961683911	6	77	3	0.01171875	0.03896103896103896	0.5	3.3246753246753245
random_sample	9	512	top_one_percent	0.6734386267406084	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8753871336446138	lowest_15_percent	1.12865915915004	2.358628162411015	6	77	3	0.01171875	0.03896103896103896	0.5	3.3246753246753245
random_sample	10	512	top_one_percent	0.7452045217693715	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.8143556486822078	lowest_15_percent	0.9185717383366976	1.6132874297903057	6	77	3	0.01171875	0.03896103896103896	0.5	3.3246753246753245
random_sample	5	512	top_one_percent	0.552804678653608	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7649329874343392	lowest_15_percent	1.5905424368507664	2.951887133748887	6	77	3	0.01171875	0.03896103896103896	0.5	3.3246753246753245
random_product_sample	12	1024	top_one_percent	0.7953654853608568	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7258376770259637	lowest_15_percent	0.5534967289500972	0.8883779311414561	11	154	5	0.0107421875	0.032467532467532464	0.45454545454545453	3.0224321133412038
random_product_sample	11	1024	top_one_percent	0.7926715918074011	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.3702729820828266	highest_15_percent	0.1613990283805607	0.118372878050368	11	154	4	0.0107421875	0.025974025974025976	0.36363636363636365	2.4179456906729637
random_sample	12	512	top_one_percent	0.7495601135920165	ridge_symp_area_sum_over_volume_sqrt	sum over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.840943772816745	lowest_15_percent	14.775151853524962	23.38908604388303	6	77	2	0.01171875	0.025974025974025976	0.3333333333333333	2.2164502164502164
random_sample	12	512	top_one_percent	0.7495601135920165	ridge_symp_area_mean_over_volume_sqrt	mean over cyclically ordered primal two-faces R of 0.5 * |sum_i omega0(v_i, v_{i+1})| normalized by sqrt(volume)	-0.8326309495199186	lowest_15_percent	0.31463514557767225	0.4919544771996637	6	77	2	0.01171875	0.025974025974025976	0.3333333333333333	2.2164502164502164
random_sample	12	512	top_one_percent	0.7495601135920165	ridge_symp_area_max_over_volume_sqrt	maximum cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.7888029505842231	lowest_15_percent	1.4670782099998503	4.013695546777499	6	77	2	0.01171875	0.025974025974025976	0.3333333333333333	2.2164502164502164
random_product_sample	12	1024	top_one_percent	0.7953654853608568	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.2966281247764823	highest_15_percent	0.1286031265918499	0.10122433577752908	11	154	3	0.0107421875	0.01948051948051948	0.2727272727272727	1.8134592680047226
random_product_sample	10	2048	top_one_percent	0.7661623726851504	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.31499147102033404	highest_15_percent	0.19274631974250878	0.1545426190299584	21	308	4	0.01025390625	0.012987012987012988	0.19047619047619047	1.2665429808286952
random_sample	11	512	top_one_percent	0.7003930316589259	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.3707953531087994	highest_15_percent	0.24677301534024434	0.21105540008720566	6	77	1	0.01171875	0.012987012987012988	0.16666666666666666	1.1082251082251082
random_sample	12	512	top_one_percent	0.7495601135920165	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.31591661087650635	highest_15_percent	0.1905947712367061	0.18579382847248893	6	77	1	0.01171875	0.012987012987012988	0.16666666666666666	1.1082251082251082
random_sample	8	512	top_one_percent	0.6860007855295533	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.215667057197789	highest_15_percent	0.4864219965591879	0.4259090332564665	6	77	1	0.01171875	0.012987012987012988	0.16666666666666666	1.1082251082251082
random_sample	6	512	top_one_percent	0.6053907199166203	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.058301611620375136	lowest_15_percent	0.8086397257280203	1.0898494064804276	6	77	1	0.01171875	0.012987012987012988	0.16666666666666666	1.1082251082251082
random_product_sample	8	2048	top_one_percent	0.7100768401267551	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.18589270681937503	highest_15_percent	0.3390135687009697	0.29301428827129755	21	308	2	0.01025390625	0.006493506493506494	0.09523809523809523	0.6332714904143476
random_product_sample	9	2048	top_one_percent	0.7360053586626809	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.1452053200197983	highest_15_percent	0.24540109372918487	0.23068970282205303	21	308	2	0.01025390625	0.006493506493506494	0.09523809523809523	0.6332714904143476
random_product_sample	7	1024	top_one_percent	0.6233418842980923	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.06510755668407123	highest_15_percent	0.48546989065876384	0.4470346596733592	11	154	1	0.0107421875	0.006493506493506494	0.09090909090909091	0.6044864226682409
random_sample	12	512	top_one_percent	0.7495601135920165	ridge_symp_area_q90_over_volume_sqrt	90th percentile cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.737276267151898	lowest_15_percent	0.8299602032027563	1.1776309518501213	6	77	0	0.01171875	0.0	0.0	0.0
random_sample	9	512	top_one_percent	0.6734386267406084	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.37269177152355776	highest_15_percent	0.33552430075907713	0.3156040811652699	6	77	0	0.01171875	0.0	0.0	0.0
random_sample	10	512	top_one_percent	0.7452045217693715	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.28385586540552293	highest_15_percent	0.27146208513497666	0.2617513335497614	6	77	0	0.01171875	0.0	0.0	0.0
random_sample	7	512	top_one_percent	0.6732769603218991	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	0.17104744595507032	highest_15_percent	0.6581690312349603	0.6008869695198871	6	77	0	0.01171875	0.0	0.0	0.0
random_product_sample	6	1024	top_one_percent	0.582817150221969	ridge_symp_area_median_over_volume_sqrt	median cyclically ordered primal two-face symplectic area normalized by sqrt(volume)	-0.061879727397897134	lowest_15_percent	0.8984119403181811	0.8205238514435561	11	154	0	0.0107421875	0.0	0.0	0.0
