stratum	n	model	threshold_quantile	threshold	tail_n	exceedance_fraction	status	shape	scale	endpoint	conditional_survival_sys_gt_1_given_exceedance	p_sys_gt_1	predictive_at_least_one_1m	endpoint_below_1_flag	nearby_ok_fit_count	nearby_log10_p_sys_gt_1_range	nearby_finite_endpoint_range	threshold_probability_stable_flag	threshold_endpoint_stable_flag	threshold_stable_flag	max_sys	error
generic:F10	512	gpd_excess	0.85999999999999999	0.56906591556541508	72	0.140625	ok	-0.13877697760441099	0.07668539026359264	1.1216459730601622	1.835024378399949e-05	2.5805030321249281e-06	0.92426435531257012	no	5	0.95320095478441313	0.17454434197664037	yes	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.87	0.57680737995082909	67	0.130859375	ok	0	0.064297599318842727	infinite	0.0013853818356635837	0.00018129020115128928	1	no	5	0.13240439844255381	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.87	0.57680737995082909	67	0.130859375	ok	-0.10215733093380377	0.070943818887400381	1.2712638446892313	0.00010085157079689999	1.3197373522250586e-05	0.99999814469342929	no	5	2.4124355595708513	0.23813506268381746	no	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.88	0.57950690866612675	62	0.12109375	ok	0	0.066644036993377981	infinite	0.0018188731612722626	0.00022025417187281304	1	no	5	0.17381243512766087	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.88	0.57950690866612675	62	0.12109375	ok	-0.14812437979472931	0.076611794715155584	1.0967195027125909	1.213849448395235e-05	1.4698958164161049e-06	0.77005080751809363	no	5	2.4124355595708513	0.23813506268381746	no	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.89000000000000001	0.58372413503106191	57	0.111328125	ok	0	0.06807159047528781	infinite	0.0022088887056120644	0.0002459114379294681	1	no	5	0.17381243512766087	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.89000000000000001	0.58372413503106191	57	0.111328125	ok	-0.17865782606885977	0.08028965725368109	1.0331287820054138	4.5861373192490596e-07	5.1056606874452422e-08	0.049775121489004565	no	5	2.4124355595708513	0.23813506268381746	no	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.90000000000000002	0.59480215016891524	52	0.1015625	ok	0	0.063078810767376897	infinite	0.0016226801050209789	0.00016480344816619316	1	no	5	0.17381243512766087	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.90000000000000002	0.59480215016891524	52	0.1015625	ok	-0.12123912348875943	0.0708231815137806	1.1789632647974528	5.7856455722016252e-05	5.8760462842672752e-06	0.99719419150575106	no	5	2.0610332589323805	0.14583448279203903	no	yes	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.91000000000000003	0.60017174945982799	46	0.08984375	ok	0	0.065614960750966581	infinite	0.0022573738684062063	0.00020281093348962009	1	no	5	0.2389895042409762	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.91000000000000003	0.60017174945982799	46	0.08984375	ok	-0.17709979278830829	0.077326380975397069	1.0367977881352497	8.590071095218389e-07	7.7176419996102713e-08	0.074273480226918057	no	5	2.0610332589323805	0.14583448279203903	no	yes	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.92000000000000004	0.60929048234628314	41	0.080078125	ok	0	0.064034835829863593	infinite	0.002239472126672424	0.00017933272889369021	1	no	5	0.18596949706407973	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.92000000000000004	0.60929048234628314	41	0.080078125	ok	-0.17434990218882368	0.075302907892525861	1.0411972798102223	1.4018595349323476e-06	1.122582830707544e-07	0.1061866348094003	no	5	1.881600579004993	0.14216547666220314	no	yes	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.93000000000000005	0.62010173577617023	36	0.0703125	ok	0	0.061214406482051814	infinite	0.0020172358847549399	0.0001418368981468317	1	no	5	0.18596949706407973	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.93000000000000005	0.62010173577617023	36	0.0703125	ok	-0.15024941612427625	0.070543922945109749	1.0896138627767873	1.632359825281791e-05	1.1477530021512594e-06	0.68265115756076011	no	5	2.7777239138503855	0.076249782727631832	no	yes	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.93999999999999995	0.62965690857857337	31	0.060546875	ok	0	0.060443360548877494	infinite	0.0021828813686289718	0.00013216664536620727	1	no	5	0.33535264229800221	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.93999999999999995	0.62965690857857337	31	0.060546875	ok	-0.15734881966901137	0.070124870705289694	1.0753219656968902	1.2392266494887756e-05	7.5031301043265714e-07	0.52778141270270684	no	5	3.4630874543454588	0.17461777234316278	no	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.94999999999999996	0.64034461527997388	26	0.05078125	ok	0	0.06064059331873909	infinite	0.0026559988983087313	0.00013487494405474028	1	no	4	0.23348231017835896	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.94999999999999996	0.64034461527997388	26	0.05078125	ok	-0.1947567949172283	0.072648075400185752	1.0133640800491555	3.7706926687561834e-08	1.9148048708527492e-09	0.0019129728033740721	no	4	3.4630874543454588	0.17461777234316278	no	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.95999999999999996	0.65751427775035187	21	0.041015625	ok	0	0.055198292085360437	infinite	0.0020200288920161446	8.285274752409968e-05	1	no	3	0.2116243626836094	NA	yes	yes	yes	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.95999999999999996	0.65751427775035187	21	0.041015625	ok	-0.11648746438708152	0.061792822709607578	1.1879818523923182	0.00013560092252561389	5.5617565879646316e-06	0.99615803780491874	no	3	3.4630874543454588	0.17461777234316278	no	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.96999999999999997	0.66459460265815506	16	0.03125	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	0.2116243626836094	NA	yes	yes	no	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.96999999999999997	0.66459460265815506	16	0.03125	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	3.4630874543454588	0.17461777234316278	no	no	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.97999999999999998	0.69305635241962094	11	0.021484375	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	no	yes	no	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.97999999999999998	0.69305635241962094	11	0.021484375	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	no	yes	no	0.85955960580283441	NA
generic:F10	512	exponential_excess	0.98999999999999999	0.74520452176937146	6	0.01171875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	no	yes	no	0.85955960580283441	NA
generic:F10	512	gpd_excess	0.98999999999999999	0.74520452176937146	6	0.01171875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	no	yes	no	0.85955960580283441	NA
product:6x6	1024	exponential_excess	0.75	0.6294873251767823	256	0.25	ok	0	0.072138318373232729	infinite	0.0058803300459686226	0.0014700825114921556	1	no	3	0.07092168337062521	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.75	0.6294873251767823	256	0.25	ok	-0.43959520935631424	0.10251685247189826	0.86269471754579952	0	0	0	yes	3	NA	0.0006929891368987473	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.76000000000000001	0.63274718740473745	246	0.240234375	ok	0	0.071752002062835982	infinite	0.0059858119824817606	0.0014379978004790167	1	no	4	0.12300967639054816	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.76000000000000001	0.63274718740473745	246	0.240234375	ok	-0.44482216842363698	0.1020671387218311	0.86220323965936574	0	0	0	yes	4	NA	0.0011693203952416464	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.77000000000000002	0.63804556255724543	236	0.23046875	ok	0	0.069365178940510003	infinite	0.0054176130358452998	0.0012485905043549714	1	no	5	0.22077797186327253	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.77000000000000002	0.63804556255724543	236	0.23046875	ok	-0.43737704938239419	0.098344520951287678	0.86289622879626449	0	0	0	yes	5	NA	0.0027248701629352112	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.78000000000000003	0.64297365021454156	226	0.220703125	ok	0	0.067430381274974624	infinite	0.0050179179097753863	0.0011074701636808958	1	no	5	0.21119448249683881	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.78000000000000003	0.64297365021454156	226	0.220703125	ok	-0.43257161500183616	0.095338312374161349	0.86337256005460739	0	0	0	yes	5	NA	0.0027248701629352112	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.79000000000000004	0.64965266816313461	215	0.2099609375	ok	0	0.064049305149818936	infinite	0.0042113878126380745	0.00088422693331756451	1	no	5	0.22168147885867429	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.79000000000000004	0.64965266816313461	215	0.2099609375	ok	-0.41792420520383522	0.089968817855311717	0.86492810982230095	0	0	0	yes	5	NA	0.0020318810260364639	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.80000000000000004	0.65254324355368143	205	0.2001953125	ok	0	0.064202763429606	infinite	0.0044633036373033438	0.00089353246645232961	1	no	5	0.26828029224236083	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.80000000000000004	0.65254324355368143	205	0.2001953125	ok	-0.42827615585899903	0.090481976140579679	0.86381341328586925	0	0	0	yes	5	NA	0.0030167836626255884	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.81000000000000005	0.65816871487795847	195	0.1904296875	ok	0	0.061727933991647214	infinite	0.0039355360430695313	0.00074944289882671739	1	no	5	0.22406128022410421	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.81000000000000005	0.65816871487795847	195	0.1904296875	ok	-0.41918901894914834	0.086601027689545668	0.86476054761881371	0	0	0	yes	5	NA	0.0025759304313637266	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.81999999999999995	0.66427601421541926	185	0.1806640625	ok	0	0.05877212887219932	infinite	0.0033050647386019256	0.00059710642250132443	1	no	5	0.33473703020514556	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.81999999999999995	0.66427601421541926	185	0.1806640625	ok	-0.40535132603952878	0.081926906123824417	0.86638934371723297	0	0	0	yes	5	NA	0.0045325723360976067	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.82999999999999996	0.66921643508722239	174	0.169921875	ok	0	0.057389526796958551	infinite	0.0031390610729329811	0.00053339514325228393	1	no	5	0.29378894026295521	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.82999999999999996	0.66921643508722239	174	0.169921875	ok	-0.40545668196713053	0.07994148435073066	0.86638049207817691	0	0	0	yes	5	NA	0.0035854380031531408	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.83999999999999997	0.67543816205855867	164	0.16015625	ok	0	0.054461408418329922	infinite	0.0025812461163736348	0.00041340269832546494	1	no	5	0.20548552934729791	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.83999999999999997	0.67543816205855867	164	0.16015625	ok	-0.3903494608925171	0.075301464929925219	0.86834598562196685	0	0	0	yes	5	NA	0.0019654935437899423	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.84999999999999998	0.67971296843007145	154	0.150390625	ok	0	0.053576410976227416	infinite	0.0025335462947798184	0.00038102161073837111	1	no	5	0.20039653906213672	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.84999999999999998	0.67971296843007145	154	0.150390625	ok	-0.39433236178465159	0.074176368906302664	0.86781918565910787	0	0	0	yes	5	NA	0.0024817847482418998	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.85999999999999999	0.68356364081104037	144	0.140625	ok	0	0.053317850923777436	infinite	0.002645475097047544	0.00037201993552231089	1	no	5	0.20471215165909218	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.85999999999999999	0.68356364081104037	144	0.140625	ok	-0.40524568371835407	0.074127141782918848	0.86648265700576244	0	0	0	yes	5	NA	0.0024817847482418998	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.87	0.68882373969420496	133	0.1298828125	ok	0	0.052240974253801899	infinite	0.0025888139107576903	0.00033624243176833284	1	no	5	0.2842930236004988	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.87	0.68882373969420496	133	0.1298828125	ok	-0.41073711486580156	0.072717088239386982	0.86586420087372495	0	0	0	yes	5	NA	0.0024865109127365503	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.88	0.69546482583455727	123	0.1201171875	ok	0	0.04957298418249647	infinite	0.0021481074461062169	0.00025802462487408659	1	no	5	0.37510003240195289	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.88	0.69546482583455727	123	0.1201171875	ok	-0.39926920230536911	0.068547078071534762	0.86714618186138293	0	0	0	yes	5	NA	0.0030603730455487366	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.89000000000000001	0.70197204142457903	113	0.1103515625	ok	0	0.047132611912464345	infinite	0.0017942299350295612	0.00019799607681478555	1	no	5	0.45209602706675067	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.89000000000000001	0.70197204142457903	113	0.1103515625	ok	-0.38937861742872892	0.064784296635140043	0.8683507117864615	0	0	0	yes	5	NA	0.0038926222944519751	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	0	0.045136689090421733	infinite	0.0015592972489912548	0.00015684337563095629	1	no	5	0.60134582547433579	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	-0.3846804459486407	0.061805248721980198	0.86892457391927369	0	0	0	yes	5	NA	0.0075945707131260809	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.91000000000000003	0.71504939591068495	93	0.0908203125	ok	0	0.042915570003584015	infinite	0.0013072946953314787	0.00011872891275959719	1	no	5	0.8885240134782677	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.91000000000000003	0.71504939591068495	93	0.0908203125	ok	-0.3777883900729912	0.058446669875942311	0.86975682316817693	0	0	0	yes	5	NA	0.021224950839723866	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.92000000000000004	0.72449079180924814	82	0.080078125	ok	0	0.038682330371640511	infinite	0.00080686603476348197	6.4612319190044456e-05	1	no	5	0.98468043689961782	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.92000000000000004	0.72449079180924814	82	0.080078125	ok	-0.3432953805166099	0.051580117453515963	0.87474075257450901	0	0	0	yes	5	NA	0.026976641761264575	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.93000000000000005	0.73431941445064841	72	0.0703125	ok	0	0.0335524770475326	infinite	0.00036399886693377323	2.5593670331280932e-05	0.99999999999233224	no	5	1.2022696112339513	NA	no	yes	no	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.93000000000000005	0.73431941445064841	72	0.0703125	ok	-0.27565792469095513	0.042797615167372412	0.88957566262618537	0	0	0	yes	5	NA	0.046533338244791334	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.93999999999999995	0.74112311151038757	62	0.060546875	ok	0	0.031481145695515113	infinite	0.00026834531103375324	1.6247470003996777e-05	0.9999999121470986	no	5	1.0656093800030213	NA	no	yes	no	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.93999999999999995	0.74112311151038757	62	0.060546875	ok	-0.25589077936043825	0.039606289704030968	0.89590121568053827	0	0	0	yes	5	NA	0.041549408838459256	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	0	0.028342277371201131	infinite	0.0001467518188465647	7.4522408008021133e-06	0.99941987593312076	no	5	0.79011790237463853	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	-0.20595160836264548	0.034282881847138888	0.91629016141296826	0	0	0	yes	5	NA	0.026714498786782892	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.95999999999999996	0.75755701198903347	41	0.0400390625	ok	0	0.027293341718408859	infinite	0.00013874650424653171	5.555279955183399e-06	0.99613307393421124	no	5	1.0812207264826297	NA	no	yes	no	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.95999999999999996	0.75755701198903347	41	0.0400390625	ok	-0.22085386291192199	0.033445163352158858	0.90899273021098281	0	0	0	yes	5	NA	0.035707832813803408	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.96999999999999997	0.7664338309784503	31	0.0302734375	ok	0	0.026258157506108361	infinite	0.00013707332006540149	4.1496805879174276e-06	0.98423068313937245	no	4	0.74272186224241121	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.96999999999999997	0.7664338309784503	31	0.0302734375	ok	-0.25662103337843267	0.033116212822700636	0.89548098033609858	0	0	0	yes	4	NA	0.035707832813803408	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.97999999999999998	0.77840191476348397	21	0.0205078125	ok	0	0.023010682079600314	infinite	6.5712150363650144e-05	1.347612458629544e-06	0.74014028899858619	no	3	0.61514093248775925	NA	yes	yes	yes	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.97999999999999998	0.77840191476348397	21	0.0205078125	ok	-0.17862917738539918	0.027292197974032435	0.93118881314990198	0	0	0	yes	3	NA	0.035707832813803408	no	yes	no	0.85361188817024714	NA
product:6x6	1024	exponential_excess	0.98999999999999999	0.79536548536085683	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	0.48844965181874755	NA	yes	yes	no	0.85361188817024714	NA
product:6x6	1024	gpd_excess	0.98999999999999999	0.79536548536085683	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	NA	0.035707832813803408	no	yes	no	0.85361188817024714	NA
product:5x5	1024	exponential_excess	0.75	0.55467520773301493	256	0.25	ok	0	0.090281180694956525	infinite	0.0072074321817839375	0.0018018580454459844	1	no	3	0.070967141944721313	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.75	0.55467520773301493	256	0.25	ok	-0.41371643910431344	0.12782980900466495	0.86365449142165329	0	0	0	yes	3	NA	0.0010992901169335489	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.76000000000000001	0.559523012470724	246	0.240234375	ok	0	0.089000494105290512	infinite	0.0070894170820913517	0.0017031216818305397	1	no	4	0.085298740973988263	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.76000000000000001	0.559523012470724	246	0.240234375	ok	-0.41500526810591176	0.12610176299579479	0.86337882512419828	0	0	0	yes	4	NA	0.0010992901169335489	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.77000000000000002	0.56557568991610152	236	0.23046875	ok	0	0.08663008671624213	infinite	0.0066395918777865876	0.0015302184405836276	1	no	5	0.085298740973988263	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.77000000000000002	0.56557568991610152	236	0.23046875	ok	-0.40958540081361067	0.12242606968091285	0.86447811524113183	0	0	0	yes	5	NA	0.0038051478042548936	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.78000000000000003	0.57001298323695471	226	0.220703125	ok	0	0.085921659936390754	infinite	0.0067083134917483222	0.0014805457511085165	1	no	5	0.11903574924760196	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.78000000000000003	0.57001298323695471	226	0.220703125	ok	-0.41507896435672897	0.12177188034610376	0.8633833797224052	0	0	0	yes	5	NA	0.0038051478042548936	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.79000000000000004	0.57374810420436739	215	0.2099609375	ok	0	0.086471834437751596	infinite	0.0072310382402945165	0.0015182355680305869	1	no	5	0.072543502740153087	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.79000000000000004	0.57374810420436739	215	0.2099609375	ok	-0.43003267406549561	0.12338706619175266	0.86067296743687693	0	0	0	yes	5	NA	0.0042317045257250774	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.80000000000000004	0.5811818852044216	205	0.2001953125	ok	0	0.083083657273680195	infinite	0.006467791692229022	0.0012948215790106929	1	no	5	0.2131578432328789	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.80000000000000004	0.5811818852044216	205	0.2001953125	ok	-0.41924232029534991	0.11796545465648145	0.86255962057564206	0	0	0	yes	5	NA	0.0065103485204031086	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.81000000000000005	0.58505409604149439	195	0.1904296875	ok	0	0.083391387006492942	infinite	0.0069024115593615534	0.0013144240762456084	1	no	5	0.22792616620683459	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.81000000000000005	0.58505409604149439	195	0.1904296875	ok	-0.43289310375395151	0.11912885522842402	0.86024641071540675	0	0	0	yes	5	NA	0.0065103485204031086	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.81999999999999995	0.59603319935209731	185	0.1806640625	ok	0	0.076655430675195105	infinite	0.0051441017050492307	0.00092935431194737079	1	no	5	0.17576153976140585	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.81999999999999995	0.59603319935209731	185	0.1806640625	ok	-0.39766826318283205	0.10765816786162939	0.86675675923580986	0	0	0	yes	5	NA	0.0065103485204031086	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.82999999999999996	0.60133061750918071	174	0.169921875	ok	0	0.076044076246751802	infinite	0.0052864448233586134	0.00089828261646913944	1	no	5	0.30018301973333728	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.82999999999999996	0.60133061750918071	174	0.169921875	ok	-0.40777261992959035	0.10739031354576931	0.86468894098934057	0	0	0	yes	5	NA	0.007074640975206159	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.83999999999999997	0.60624160278446093	164	0.16015625	ok	0	0.075614331959928061	infinite	0.0054755793160839398	0.00087694824984156845	1	no	5	0.14962883256743664	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.83999999999999997	0.60624160278446093	164	0.16015625	ok	-0.41873509074251125	0.10738173665932271	0.86268473122853473	0	0	0	yes	5	NA	0.005096291983474277	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.84999999999999998	0.61560455879610398	154	0.150390625	ok	0	0.070777574153556691	infinite	0.0043785641965517416	0.00065849500612203923	1	no	5	0.13486050959348095	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.84999999999999998	0.61560455879610398	154	0.150390625	ok	-0.39464429532609058	0.099338477960308369	0.86732105169061291	0	0	0	yes	5	NA	0.0072503451638377125	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.85999999999999999	0.61911775686791626	144	0.140625	ok	0	0.072071547398647004	infinite	0.0050681491062794602	0.00071270846807054906	1	no	5	0.13862467457928052	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.85999999999999999	0.61911775686791626	144	0.140625	ok	-0.42212050232449894	0.10262045015709592	0.86222475970713863	0	0	0	yes	5	NA	0.0084786302775726741	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.87	0.62555380420080908	133	0.1298828125	ok	0	0.07140690857367181	infinite	0.0052799582318103716	0.00068577582503005806	1	no	5	0.075116811563847197	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.87	0.62555380420080908	133	0.1298828125	ok	-0.43631532869165146	0.10232331932210181	0.8600707065267752	0	0	0	yes	5	NA	0.0099426430793334575	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.88	0.63230027852852	123	0.1201171875	ok	0	0.070185495434154366	infinite	0.0053057176688349732	0.00063730788404951343	1	no	5	0.16976099034301395	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.88	0.63230027852852	123	0.1201171875	ok	-0.44571900350454985	0.10097413817827371	0.85884242141304024	0	0	0	yes	5	NA	0.0048463510958591804	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.89000000000000001	0.63919314393743265	113	0.1103515625	ok	0	0.069182152963870758	infinite	0.0054327112214972457	0.00059950817190350468	1	no	5	0.43462062078674313	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.89000000000000001	0.63919314393743265	113	0.1103515625	ok	-0.45837140485426464	0.10000988628705074	0.85737840861127945	0	0	0	yes	5	NA	0.0086133347970913654	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	0	0.065770896967454057	infinite	0.0047930687732746485	0.00048211531606180545	1	no	5	0.52023086474313907	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	-0.45294711546052618	0.094784990573580918	0.85800779274789563	0	0	0	yes	5	NA	0.0090250199091580496	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.91000000000000003	0.66386192591673876	93	0.0908203125	ok	0	0.057099932108806734	infinite	0.0027757385601302202	0.00025209344344932663	1	no	5	0.49367668098064099	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.91000000000000003	0.66386192591673876	93	0.0908203125	ok	-0.39503632012853696	0.07984861929014711	0.86599174340837082	0	0	0	yes	5	NA	0.0090250199091580496	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.92000000000000004	0.6739983952386458	82	0.080078125	ok	0	0.054050905903568348	infinite	0.0024021743792399493	0.00019236162021257406	1	no	5	0.53111086650350137	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.92000000000000004	0.6739983952386458	82	0.080078125	ok	-0.39231102217160885	0.075482615277742138	0.8664034285204375	0	0	0	yes	5	NA	0.0083956357725418762	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.93000000000000005	0.68032251604762839	72	0.0703125	ok	0	0.054688504035212339	infinite	0.0028931083070473165	0.00020342167783926444	1	no	5	0.5992334584031096	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.93000000000000005	0.68032251604762839	72	0.0703125	ok	-0.43317959911810539	0.078093345374685985	0.86060188639118429	0	0	0	yes	5	NA	0.0082339365793210328	no	yes	no	0.8437955079134134	NA
