attempt	budget	holdout_incremental_reduction	holdout_radius_after	holdout_radius_before	policy	population	seed	step	train_incremental_reduction	train_radius_after	train_radius_before	view	witness_id
0	18	0.14557235164741233	0.5141999947157404	0.6597723463631527	adaptive_frame	zonogon[lengths=uniform(0.5,1.5)]	20260716	18	0.174290600573478	0.41028186385494914	0.5845724644284271	chord_invariant	witness-9969c6a2b624b790a4d0
2	19	0.0	3.1786085739613	3.1786085739613	adaptive_frame	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	19	0.007053141091571846	0.8445020606502086	0.8515552017417805	frame_geometry	witness-480a2eea018b5481b2d7
2	19	0.0	0.5141999947157404	0.5141999947157404	adaptive_frame	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	19	0.0	0.41028186385494914	0.41028186385494914	chord_invariant	witness-480a2eea018b5481b2d7
3	20	0.0	3.1786085739613	3.1786085739613	adaptive_frame	current-baseline[delta=0.2]	20260716	20	0.004757628447045303	0.8397444322031633	0.8445020606502086	frame_geometry	witness-af3dbff44adfdbdabc83
3	20	0.0	0.5141999947157404	0.5141999947157404	adaptive_frame	current-baseline[delta=0.2]	20260716	20	0.009929208545308321	0.4003526553096408	0.41028186385494914	chord_invariant	witness-af3dbff44adfdbdabc83
0	21	0.0	3.1786085739613	3.1786085739613	adaptive_frame	repulsive-gap[alpha=1]	20260716	21	0.019394925846038413	0.8203495063571249	0.8397444322031633	frame_geometry	witness-a83fcec618e6b1b2b658
0	21	0.07836410731629934	0.43583588739944107	0.5141999947157404	adaptive_frame	repulsive-gap[alpha=1]	20260716	21	0.005080693521600788	0.39527196178804	0.4003526553096408	chord_invariant	witness-a83fcec618e6b1b2b658
0	22	0.0	3.1786085739613	3.1786085739613	adaptive_frame	regular-mutation[steps=4,scale=0.03]	20260716	22	0.03933744077930168	0.7810120655778232	0.8203495063571249	frame_geometry	witness-fc87ffc6ecad898c2a2e
0	22	0.0	0.43583588739944107	0.43583588739944107	adaptive_frame	regular-mutation[steps=4,scale=0.03]	20260716	22	0.0	0.39527196178804	0.39527196178804	chord_invariant	witness-fc87ffc6ecad898c2a2e
0	23	0.0	3.1786085739613	3.1786085739613	adaptive_frame	zonogon[lengths=uniform(0.5,1.5)]	20260716	23	0.008709189885570567	0.7723028756922526	0.7810120655778232	frame_geometry	witness-043d3e8236185769402a
0	23	0.0	0.43583588739944107	0.43583588739944107	adaptive_frame	zonogon[lengths=uniform(0.5,1.5)]	20260716	23	0.0	0.39527196178804	0.39527196178804	chord_invariant	witness-043d3e8236185769402a
0	24	0.0	3.1786085739613	3.1786085739613	adaptive_frame	repulsive-gap[alpha=1]	20260716	24	0.00849430719580857	0.7638085684964441	0.7723028756922526	frame_geometry	witness-d001479972491e5c97ef
0	24	0.0	0.43583588739944107	0.43583588739944107	adaptive_frame	repulsive-gap[alpha=1]	20260716	24	0.0	0.39527196178804	0.39527196178804	chord_invariant	witness-d001479972491e5c97ef
0	1	0.0	4.316716849968006	4.316716849968006	adaptive_chord	repulsive-gap[alpha=1]	20260716	1	0.0	7.945630400557357	7.945630400557357	frame_geometry	witness-bc1189ab7d849e4a940e
0	1	0.2947445162324215	0.7355983440715382	1.0303428603039597	adaptive_chord	repulsive-gap[alpha=1]	20260716	1	0.9602224951539072	0.6648920825290822	1.6251145776829894	chord_invariant	witness-bc1189ab7d849e4a940e
0	2	0.0	4.316716849968006	4.316716849968006	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	2	0.0	7.945630400557357	7.945630400557357	frame_geometry	witness-b8aa9f6601d949890333
0	2	0.10863812623802427	0.626960217833514	0.7355983440715382	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	2	0.0947677110102656	0.5701243715188166	0.6648920825290822	chord_invariant	witness-b8aa9f6601d949890333
0	3	0.0	4.316716849968006	4.316716849968006	adaptive_chord	repulsive-gap[alpha=1]	20260716	3	0.0	7.945630400557357	7.945630400557357	frame_geometry	witness-b52d0b7e08c046ac8a39
0	3	0.0	0.626960217833514	0.626960217833514	adaptive_chord	repulsive-gap[alpha=1]	20260716	3	0.03728811560571965	0.5328362559130969	0.5701243715188166	chord_invariant	witness-b52d0b7e08c046ac8a39
0	4	0.0	4.316716849968006	4.316716849968006	adaptive_chord	regular-mutation[steps=4,scale=0.03]	20260716	4	0.0	7.945630400557357	7.945630400557357	frame_geometry	witness-fc87ffc6ecad898c2a2e
0	4	0.0	0.626960217833514	0.626960217833514	adaptive_chord	regular-mutation[steps=4,scale=0.03]	20260716	4	0.010409992113726951	0.52242626379937	0.5328362559130969	chord_invariant	witness-fc87ffc6ecad898c2a2e
0	5	0.0	4.316716849968006	4.316716849968006	adaptive_chord	current-baseline[delta=0.2]	20260716	5	6.035467507981851	1.910162892575506	7.945630400557357	frame_geometry	witness-8171cd3bc8bcc0698332
0	5	0.0	0.626960217833514	0.626960217833514	adaptive_chord	current-baseline[delta=0.2]	20260716	5	0.0012471769680028055	0.5211790868313672	0.52242626379937	chord_invariant	witness-8171cd3bc8bcc0698332
3	6	0.0	4.316716849968006	4.316716849968006	adaptive_chord	current-baseline[delta=0.2]	20260716	6	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-af3dbff44adfdbdabc83
3	6	3.56737042943589e-05	0.6269245441292196	0.626960217833514	adaptive_chord	current-baseline[delta=0.2]	20260716	6	0.006401065280122187	0.514778021551245	0.5211790868313672	chord_invariant	witness-af3dbff44adfdbdabc83
0	7	0.0	4.316716849968006	4.316716849968006	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	7	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-9969c6a2b624b790a4d0
0	7	0.05944004538163483	0.5674844987475848	0.6269245441292196	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	7	0.03007722212738606	0.4847007994238589	0.514778021551245	chord_invariant	witness-9969c6a2b624b790a4d0
2	8	0.0	4.316716849968006	4.316716849968006	adaptive_chord	current-baseline[delta=0.2]	20260716	8	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-ff15580e961722cbc4d9
2	8	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	current-baseline[delta=0.2]	20260716	8	0.01900036569621555	0.46570043372764336	0.4847007994238589	chord_invariant	witness-ff15580e961722cbc4d9
0	9	0.0	4.316716849968006	4.316716849968006	adaptive_chord	repulsive-gap[alpha=1]	20260716	9	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-507ef466388873ca99c4
0	9	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	repulsive-gap[alpha=1]	20260716	9	0.008030365677301587	0.45767006805034177	0.46570043372764336	chord_invariant	witness-507ef466388873ca99c4
1	10	0.0	4.316716849968006	4.316716849968006	adaptive_chord	current-baseline[delta=0.2]	20260716	10	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-c704055c9c45a9ca01e2
1	10	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	current-baseline[delta=0.2]	20260716	10	0.014244335675845654	0.4434257323744961	0.45767006805034177	chord_invariant	witness-c704055c9c45a9ca01e2
0	11	1.3743670935955548	2.942349756372451	4.316716849968006	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	11	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-9e11bc0f95efacea6dbc
0	11	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	11	0.036367878317292046	0.40705785405720407	0.4434257323744961	chord_invariant	witness-9e11bc0f95efacea6dbc
0	12	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=1]	20260716	12	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-253d7d90e39575f15aa4
0	12	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	repulsive-gap[alpha=1]	20260716	12	0.006705198747563257	0.4003526553096408	0.40705785405720407	chord_invariant	witness-253d7d90e39575f15aa4
0	13	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=1]	20260716	13	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-a83fcec618e6b1b2b658
0	13	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	repulsive-gap[alpha=1]	20260716	13	0.005080693521600788	0.39527196178804	0.4003526553096408	chord_invariant	witness-a83fcec618e6b1b2b658
0	14	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=16]	20260716	14	0.0	1.910162892575506	1.910162892575506	frame_geometry	witness-fab61b36aa3c185f17e7
0	14	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	repulsive-gap[alpha=16]	20260716	14	0.0017331734866909976	0.39353878830134903	0.39527196178804	chord_invariant	witness-fab61b36aa3c185f17e7
4	15	0.0	2.942349756372451	2.942349756372451	adaptive_chord	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	15	0.8652990084847514	1.0448638840907547	1.910162892575506	frame_geometry	witness-c815c25c56b3c6d56305
4	15	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	15	0.009648207737804948	0.3838905805635441	0.39353878830134903	chord_invariant	witness-c815c25c56b3c6d56305
0	16	0.0	2.942349756372451	2.942349756372451	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	16	0.0	1.0448638840907547	1.0448638840907547	frame_geometry	witness-fa6d250544de63aee6d7
0	16	0.0	0.5674844987475848	0.5674844987475848	adaptive_chord	zonogon[lengths=uniform(0.5,1.5)]	20260716	16	0.013915637626375432	0.36997494293716865	0.3838905805635441	chord_invariant	witness-fa6d250544de63aee6d7
2	17	0.0	2.942349756372451	2.942349756372451	adaptive_chord	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	17	0.0	1.0448638840907547	1.0448638840907547	frame_geometry	witness-e98125a0446d68685b3e
2	17	0.13618883942662124	0.43129565932096353	0.5674844987475848	adaptive_chord	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	17	0.007471420114363303	0.36250352282280535	0.36997494293716865	chord_invariant	witness-e98125a0446d68685b3e
1	18	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=1]	20260716	18	0.0	1.0448638840907547	1.0448638840907547	frame_geometry	witness-9f945b258e6fa8bb6672
1	18	0.0	0.43129565932096353	0.43129565932096353	adaptive_chord	repulsive-gap[alpha=1]	20260716	18	0.0015101906264539666	0.3609933321963514	0.36250352282280535	chord_invariant	witness-9f945b258e6fa8bb6672
5	19	0.0	2.942349756372451	2.942349756372451	adaptive_chord	current-baseline[delta=0.2]	20260716	19	0.0	1.0448638840907547	1.0448638840907547	frame_geometry	witness-a02f933a32a6a3cef0b9
5	19	0.0	0.43129565932096353	0.43129565932096353	adaptive_chord	current-baseline[delta=0.2]	20260716	19	0.0015658165730692564	0.3594275156232821	0.3609933321963514	chord_invariant	witness-a02f933a32a6a3cef0b9
0	20	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=4]	20260716	20	0.0	1.0448638840907547	1.0448638840907547	frame_geometry	witness-9561905d5b77fb454cb6
0	20	0.0	0.43129565932096353	0.43129565932096353	adaptive_chord	repulsive-gap[alpha=4]	20260716	20	0.008768510119244177	0.35065900550403795	0.3594275156232821	chord_invariant	witness-9561905d5b77fb454cb6
0	21	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=1]	20260716	21	0.0	1.0448638840907547	1.0448638840907547	frame_geometry	witness-2808d975f708bde4cbfe
0	21	0.0	0.43129565932096353	0.43129565932096353	adaptive_chord	repulsive-gap[alpha=1]	20260716	21	0.006357356054322194	0.34430164944971575	0.35065900550403795	chord_invariant	witness-2808d975f708bde4cbfe
0	22	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=4]	20260716	22	0.0	1.0448638840907547	1.0448638840907547	frame_geometry	witness-1e212a1d54b91ccb6980
0	22	0.0	0.43129565932096353	0.43129565932096353	adaptive_chord	repulsive-gap[alpha=4]	20260716	22	0.024384529279169842	0.3199171201705459	0.34430164944971575	chord_invariant	witness-1e212a1d54b91ccb6980
0	23	0.0	2.942349756372451	2.942349756372451	adaptive_chord	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	23	0.09454766478974286	0.9503162193010118	1.0448638840907547	frame_geometry	witness-ca83c38f19865894ba98
0	23	0.0	0.43129565932096353	0.43129565932096353	adaptive_chord	primal-hull-uniform-disk[points=n+4,origin=interior]	20260716	23	0.0025513354772503938	0.3173657846932955	0.3199171201705459	chord_invariant	witness-ca83c38f19865894ba98
0	24	0.0	2.942349756372451	2.942349756372451	adaptive_chord	repulsive-gap[alpha=1]	20260716	24	0.0	0.9503162193010118	0.9503162193010118	frame_geometry	witness-d001479972491e5c97ef
0	24	0.0	0.43129565932096353	0.43129565932096353	adaptive_chord	repulsive-gap[alpha=1]	20260716	24	0.003376862952008619	0.3139889217412869	0.3173657846932955	chord_invariant	witness-d001479972491e5c97ef
